"","ParticipantIdentifier","Age","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","WorkerType","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"234","evKrfpE7Gv7kgP2IJqm5",61,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",32,"07/20/2020","../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx","LoFreq",0.524175858627586,0.120456851047748,4.06982517021492e-05,0.323334434582988,0.101122473829264,3.13384721580352e-05,0.498706963044635,0.585254771789096,-297.135808460838,"Low","Even"
"235","EXJFBqlx1netrbC8Jybc",30,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",13,"07/20/2020","../data/EXJFBqlx1netrbC8Jybc_responses.xlsx","LoFreq",0.55280782494674,0,4.06934734488894e-05,0.351980171073764,0.310704402085718,8.13946239901993e-05,0.568458105565718,0.586887693505105,-286.754336656784,"High","Clumped"
"236","EXJFBqlx1netrbC8Jybc",30,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",13,"07/20/2020","../data/EXJFBqlx1netrbC8Jybc_responses.xlsx","AllFreq",0.574203145763022,0.0430913780783173,4.19746947191266e-05,0.415601014317445,0.445616319399137,8.15117974359891e-05,0.695875671481488,0.639793829285736,-362.759110506465,"High","Clumped"
"237","EXJFBqlx1netrbC8Jybc",30,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",13,"07/20/2020","../data/EXJFBqlx1netrbC8Jybc_responses.xlsx","HiFreq",0.598681471773489,0.156864820576454,4.06955109684087e-05,0.595654240664039,0.539755566967159,8.14044391397579e-05,0.950771245653412,0.70366300662954,-272.26431769192,"High","Clumped"
"238","f3pqb0lQCJ1KTNusVBCk",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx","HiFreq",0.547588404029739,0.0894148864946183,4.06912390393883e-05,0.396209587514074,0.247362648363165,8.13937820114284e-05,0.61478528802003,0.607870605643257,-259.116717732783,"High","Even"
"239","f3pqb0lQCJ1KTNusVBCk",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx","LoFreq",0.612379448376487,0.170573084476432,4.07012174924061e-05,0.6177639174715,0.616307965129924,8.14082976343874e-05,1.05943392958599,0.724938438261688,-243.369240689547,"High","Even"
"240","f3pqb0lQCJ1KTNusVBCk",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx","AllFreq",0.57680727683919,0.146381021619159,4.08503701147401e-05,0.461418375536897,0.39639284125689,8.14455927930009e-05,0.762473823688399,0.667333441067967,-329.520738345458,"High","Even"
"241","F4Inj4dUN2p819y66FMy",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/F4Inj4dUN2p819y66FMy_responses.xlsx","AllFreq",0.64123600768653,0.122920872190749,4.06972585069765e-05,0.460307509485253,1.03757170341182,0.440588826600462,1.38026252243436,0.79664155071805,-344.374544694537,"High","Clumped"
"242","F4Inj4dUN2p819y66FMy",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/F4Inj4dUN2p819y66FMy_responses.xlsx","LoFreq",0.737840591715212,0.0256839945935063,4.08633738377453e-05,0.729918879841113,1.81237044203664,0.661078197235056,2.16942170451007,0.901578296560047,-231.636806141076,"High","Clumped"
"243","F4Inj4dUN2p819y66FMy",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/F4Inj4dUN2p819y66FMy_responses.xlsx","HiFreq",0.578764833445348,0,4.06987050795568e-05,0.285724472032706,0.689610008220974,0.151653747925928,0.953266979883249,0.686964787201305,-270.315771912045,"High","Clumped"
"244","F5byVBDpa03pXVUqdAvn",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",29,"07/20/2020","../data/F5byVBDpa03pXVUqdAvn_responses.xlsx","HiFreq",0.596217290831191,0,4.07022122533278e-05,0.706007071702134,0.497562378463452,3.13384721580352e-05,0.856135204507572,0.637429024606263,-169.752156314107,"High","Even"
"245","F5byVBDpa03pXVUqdAvn",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",29,"07/20/2020","../data/F5byVBDpa03pXVUqdAvn_responses.xlsx","LoFreq",0.510035555339527,0,4.07005840149738e-05,0.334929256690491,0.00302265275607768,3.13384721580352e-05,0.305403888523337,0.500820799789381,-195.085246373764,"High","Even"
"246","F5byVBDpa03pXVUqdAvn",30,"highStart_even",TRUE,"unknown",FALSE,"male","turker",29,"07/20/2020","../data/F5byVBDpa03pXVUqdAvn_responses.xlsx","AllFreq",0.545754155008126,0,4.07049210910735e-05,0.464805134741625,0.218072222228049,3.13384721580352e-05,0.474677483775251,0.561224189088534,-237.210006163081,"High","Even"
"247","F6NsJsSyi6HPafh2E88X",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/F6NsJsSyi6HPafh2E88X_responses.xlsx","LoFreq",0.425649856648306,0,6.60408543905442e-05,0.0765316602433901,0,3.13384721580352e-05,0.062713198461114,0.499968328757859,-282.547406383072,"High","Clumped"
"248","F6NsJsSyi6HPafh2E88X",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/F6NsJsSyi6HPafh2E88X_responses.xlsx","HiFreq",0.550850647459811,0,4.07027643783159e-05,0.469996014651347,0.218084065037697,3.13384721580352e-05,0.501949605208886,0.561227489179146,-235.142618643002,"High","Clumped"
"249","F6NsJsSyi6HPafh2E88X",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/F6NsJsSyi6HPafh2E88X_responses.xlsx","AllFreq",0.476187285023116,0,4.38792369678062e-05,0.126812755707362,0,3.13384721580352e-05,0.10395185755256,0.499968328757859,-355.918688724526,"High","Clumped"
"250","f7gT3xYnAXunkGPgdBFj",66,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",21,"07/08/2020","../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx","HiFreq",0.53097973295462,0,4.06901621956111e-05,0.111294537316259,0.400636567190622,0.0660946602069238,0.676561413135659,0.611451367919926,-231.116703975673,"Low","Even"
"251","f7gT3xYnAXunkGPgdBFj",66,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",21,"07/08/2020","../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx","LoFreq",0.539056674952462,0.117718642358326,4.07013139334609e-05,0.269781254099066,0.203064899430995,8.14168867103155e-05,0.674204511944911,0.609175575315021,-246.39258216258,"Low","Even"
"252","f7gT3xYnAXunkGPgdBFj",66,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",21,"07/08/2020","../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx","AllFreq",0.53499933673811,0.0189097970068788,4.07801140738249e-05,0.155664408866868,0.391602667764141,0.00512352311042436,0.649591115776636,0.616394383024272,-326.907123334125,"Low","Even"
"253","FaGYjTjXlTp7IlBQN0Rq",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",23,"07/05/2020","../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx","HiFreq",0.689752964544368,0.704764127387315,4.06984159406477e-05,0.800198388605872,0.147231146069428,3.12230178890637e-05,1.65953360489217,0.864562593746996,-282.047752894431,"High","Even"
"254","FaGYjTjXlTp7IlBQN0Rq",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",23,"07/05/2020","../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx","LoFreq",0.721351440444323,0.644984930674065,4.07219908850242e-05,0.855521353560461,0.848942103696246,8.15231981056156e-05,1.9557671330912,0.902492753973547,-267.402300645874,"High","Even"
"255","FaGYjTjXlTp7IlBQN0Rq",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",23,"07/05/2020","../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx","AllFreq",0.704757172828522,0.688252163520208,4.06946612158002e-05,0.809160978158584,0.475860133904978,8.14085557390433e-05,1.72154065871742,0.885105906978879,-355.229351631789,"High","Even"
"256","fcw3HbDUMWmThgo0nOpW",25,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",51,"07/08/2020","../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx","AllFreq",0.499968328757859,0.0010028060173986,4.06925707386609e-05,0.380415321587598,0,3.13384721580352e-05,0.262005161063889,0.500469700007216,-209.060807905752,"Low","Even"
"257","fcw3HbDUMWmThgo0nOpW",25,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",51,"07/08/2020","../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx","LoFreq",0.499968328757859,0,4.07025698054394e-05,0.434953134100957,0,3.13384721580352e-05,0.306972364195777,0.499968328757859,-157.738711199551,"Low","Even"
"258","fcw3HbDUMWmThgo0nOpW",25,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",51,"07/08/2020","../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx","HiFreq",0.499968328757859,0.0338144511837757,4.07103004526029e-05,0.479391781206327,0,3.13384721580352e-05,0.345397638006529,0.516874483404081,-155.636199272119,"Low","Even"
"259","FEEvbEK7stuiBAnf3Sad",54,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",50,"07/08/2020","../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx","LoFreq",0.720261300331003,0.4990075392175,4.0694220330323e-05,0.811210532254501,2.0121526350534,8.15975581491108e-05,3.01972559045468,0.959847924784071,-137.764366005729,"Low","Even"
"260","FEEvbEK7stuiBAnf3Sad",54,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",50,"07/08/2020","../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx","HiFreq",0.779578513625893,0.882698147472411,4.0693469530446e-05,0.925260056196128,0,8.16017837082969e-05,3.52179041609575,0.941289446347582,-103.761105476365,"Low","Even"
"261","FEEvbEK7stuiBAnf3Sad",54,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",50,"07/08/2020","../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx","AllFreq",0.747055821474532,0.723284878149179,4.07001785622819e-05,0.855591059007286,1.59805185019901,8.15850565258819e-05,3.20451797110668,0.963552069997149,-204.877252501759,"Low","Even"
"262","fI0bT2B8KCvOUsMH4cmO",50,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/05/2020","../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx","LoFreq",0.717243099044481,0.538750734895163,0.19801789130829,0.706979359617032,1.46176634897594,0.290875799458469,2.18142525203066,0.92997010640579,-171.183992933726,"High","Clumped"
"263","fI0bT2B8KCvOUsMH4cmO",50,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/05/2020","../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx","AllFreq",0.609184370219282,0.323783728509402,0.196379499590717,0.423996257967852,0.724195642049326,0.122740300670829,1.18578714972528,0.794090409551245,-293.527783992664,"High","Clumped"
"264","fI0bT2B8KCvOUsMH4cmO",50,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/05/2020","../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx","HiFreq",0.525132893882073,0.0809924086337434,4.07098147746208e-05,0.164050807988208,0.387221399957589,8.14303439583299e-05,0.895265510796813,0.6395703201988,-153.426418348089,"High","Clumped"
"265","fLVLDMAxrDiqOTRg1WYl",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",26,"07/20/2020","../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx","LoFreq",0.539344133217128,0.20501230115594,4.07104801543624e-05,0.370325729022939,0,3.13384721580352e-05,0.410930609892859,0.602467986342162,-210.423017976056,"High","Clumped"
"266","fLVLDMAxrDiqOTRg1WYl",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",26,"07/20/2020","../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx","AllFreq",0.562936588239609,0.25205706873152,4.07117629951559e-05,0.389324872795003,0.0352134578565206,3.13384721580352e-05,0.518784766792286,0.633415960265665,-272.228536872255,"High","Clumped"
"267","fLVLDMAxrDiqOTRg1WYl",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",26,"07/20/2020","../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx","HiFreq",0.590690715029268,0.201195148097614,4.07052884272533e-05,0.474206013923975,0.31572790415219,8.13815796944825e-05,0.85136784997592,0.671092450846118,-196.371888082466,"High","Clumped"
"268","fMgAnF1NJ9lvbUgiWURx",37,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx","HiFreq",0.514716683327151,0.00513637997154667,6.60408543905442e-05,0.0959999821684449,0.064618945877597,3.13384721580352e-05,0.347421948109866,0.52066049121413,-240.577352479202,"High","Clumped"
"269","fMgAnF1NJ9lvbUgiWURx",37,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx","LoFreq",0.653430511213173,0.421567232197796,0.0205338733097669,0.616755657043971,0.616235548825159,8.15650618577159e-05,1.33057681698951,0.808128331082571,-259.147149848035,"High","Clumped"
"270","fMgAnF1NJ9lvbUgiWURx",37,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx","AllFreq",0.577631505479076,0.224097487650377,0.0459648538200195,0.343893003445107,0.245150414579209,8.14398531166763e-05,0.681582651170413,0.665382280844824,-379.146936411968,"High","Clumped"
"271","FNkfqnyOpNtvEqN7MYfc",68,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/08/2020","../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx","LoFreq",0.516358162770302,0.0924926290452485,4.06957419396761e-05,0.22645914415311,0,3.13384721580352e-05,0.38326109804653,0.546211713924549,-262.943953070181,"Low","Clumped"
"272","FNkfqnyOpNtvEqN7MYfc",68,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/08/2020","../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx","HiFreq",0.581168198652449,0.421581336077988,4.07220839798999e-05,0.545482456611299,0,3.13384721580352e-05,0.825765872604532,0.710745644792496,-262.249988987222,"Low","Clumped"
"273","FNkfqnyOpNtvEqN7MYfc",68,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/08/2020","../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx","AllFreq",0.547004042679873,0.257265550507174,4.07116929739271e-05,0.357892271965584,0,3.13384721580352e-05,0.53563222826504,0.628592956092689,-361.224040102251,"Low","Clumped"
"274","fOVJ0nYV8S8AQdOUSt3Q",30,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",23,"07/13/2020","../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx","LoFreq",0.610456864657863,0.575398754841129,4.07281707757272e-05,0.711375908887132,0,3.13384721580352e-05,1.02843837887524,0.787649482585493,-256.948833288312,"Low","Clumped"
"275","fOVJ0nYV8S8AQdOUSt3Q",30,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",23,"07/13/2020","../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx","AllFreq",0.64516077717235,0.693954074149887,4.06994819349125e-05,0.780509515632821,0,3.13384721580352e-05,1.17180370606837,0.846923387445713,-301.600615172794,"Low","Clumped"
"276","fOVJ0nYV8S8AQdOUSt3Q",30,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",23,"07/13/2020","../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx","HiFreq",0.691029604761752,0.811829839371479,4.0711723180585e-05,0.898259652918505,0,8.14398997881653e-05,1.54105542216772,0.905857536784879,-229.930994729301,"Low","Clumped"
"277","Fsm4xsL3xyfP3uUeFBtE",23,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",13,"07/13/2020","../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx","LoFreq",0.478881213510704,0,6.60408543905442e-05,0.0626452534400049,0,3.13384721580352e-05,0.131821006206976,0.499968328757859,-218.118584657321,"Low","Even"
"278","Fsm4xsL3xyfP3uUeFBtE",23,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",13,"07/13/2020","../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx","AllFreq",0.53212949492945,0.0542248050998227,4.07052331115511e-05,0.150932590398029,0.116418677271727,8.14851774168559e-05,0.416933751957576,0.558095877343476,-296.450229718228,"Low","Even"
"279","Fsm4xsL3xyfP3uUeFBtE",23,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",13,"07/13/2020","../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx","HiFreq",0.599216551807331,0.0387441859842691,4.07012934662494e-05,0.237917903180153,0.684184415622942,0.260912744426443,1.04085598042409,0.697781648082128,-206.535768369429,"Low","Even"
"280","FThcQwVl7lBbPmbqijLk",47,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/FThcQwVl7lBbPmbqijLk_responses.xlsx","HiFreq",0.56058408353465,0.166770012745437,4.06926279546179e-05,0.333346836861594,0.31081565495427,8.14283482022494e-05,0.743700658081953,0.655795176331139,-246.07301017582,"Low","Clumped"
"281","FThcQwVl7lBbPmbqijLk",47,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/FThcQwVl7lBbPmbqijLk_responses.xlsx","LoFreq",0.607651731182159,0.153414629086484,4.06970302255028e-05,0.341557887586493,0.684047743658947,0.200777926282926,1.13588668745603,0.733788967757846,-238.635887294039,"Low","Clumped"
"282","FThcQwVl7lBbPmbqijLk",47,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/FThcQwVl7lBbPmbqijLk_responses.xlsx","AllFreq",0.583175910426689,0.163595647993969,4.07123123174767e-05,0.287323951935837,0.484438703060605,0.132966005491996,0.84020278900451,0.69381478075411,-339.618510501245,"Low","Clumped"
"283","g3hR3K9F4Bb28KbBMUPn",25,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/08/2020","../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx","HiFreq",0.974910999449094,0,4.06958420267323e-05,0.429639485714502,0.862364010121621,0.225526844866326,1.31446299209571,0.728818054865769,-121.827802562947,"Low","Clumped"
"284","g3hR3K9F4Bb28KbBMUPn",25,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/08/2020","../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx","AllFreq",0.370991380270425,0,4.30294312090153e-05,0.0701165377639889,0,3.13384721580352e-05,0.0620929753466311,0.499968328757859,-245.246518660982,"Low","Clumped"
"285","g3hR3K9F4Bb28KbBMUPn",25,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",18,"07/08/2020","../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx","LoFreq",0.272067886099194,0,6.60408543905442e-05,0.0265486224092662,0,3.13384721580352e-05,0.0332143769531964,0.499968328757859,-191.753871124832,"Low","Clumped"
"286","g9GYR9WIOjvQIf2Ptry2",29,"highStart_even",TRUE,"unknown",TRUE,"male","turker",30,"07/08/2020","../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx","HiFreq",0.974910999449094,0,4.06929765112895e-05,0.560185542640324,0.845711089794476,0.256566346153375,1.23651450295019,0.724909023129385,-184.487542952976,"High","Even"
"287","g9GYR9WIOjvQIf2Ptry2",29,"highStart_even",TRUE,"unknown",TRUE,"male","turker",30,"07/08/2020","../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx","LoFreq",0.519425204752679,0,4.06967794085847e-05,0.297287085688845,0.0780648817021055,3.13384721580352e-05,0.364141214331067,0.521973193557187,-222.55084415866,"High","Even"
"288","g9GYR9WIOjvQIf2Ptry2",29,"highStart_even",TRUE,"unknown",TRUE,"male","turker",30,"07/08/2020","../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx","AllFreq",0.586053086542051,0,4.07389197364608e-05,0.368352162890329,0.385650885158646,8.14092670787412e-05,0.634789889198943,0.607386394590321,-259.22050550269,"High","Even"
"289","GC31FbnjdKe80uqcQH31",57,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/08/2020","../data/GC31FbnjdKe80uqcQH31_responses.xlsx","LoFreq",0.587901362387584,0.263976962703954,0.0407715453570829,0.435807126057898,0.379780715503863,8.13889036674899e-05,0.847677256239432,0.709830945176236,-281.728623378717,"High","Clumped"
"290","GC31FbnjdKe80uqcQH31",57,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/08/2020","../data/GC31FbnjdKe80uqcQH31_responses.xlsx","AllFreq",0.587901362387584,0.218994811099894,0.0360663911806169,0.344629031021557,0.438580786902173,0.0739000327294718,0.799058789497574,0.704516762673848,-389.039040356364,"High","Clumped"
"291","GC31FbnjdKe80uqcQH31",57,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/08/2020","../data/GC31FbnjdKe80uqcQH31_responses.xlsx","HiFreq",0.587901362387584,0.174086759172175,4.07075496328629e-05,0.350332724117416,0.492302629161702,0.0141913446471262,0.92040992916386,0.699378886340583,-280.059405861849,"High","Clumped"
"292","gk6eMjDNtUySn0U9wtR4",30,"lowStart_clump",FALSE,"12",TRUE,"male","turker",13,"07/13/2020","../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx","AllFreq",0.551634914276747,0.0572571526466964,4.0708078707189e-05,0.152336277440448,0.316566306534359,0.0208565006268565,0.620659451617208,0.612057289293716,-310.679157974076,"Low","Clumped"
"293","gk6eMjDNtUySn0U9wtR4",30,"lowStart_clump",FALSE,"12",TRUE,"male","turker",13,"07/13/2020","../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx","LoFreq",0.524831679537328,0.0700031001302332,4.06931951738894e-05,0.186984980863099,0.0801984107267074,3.13384721580352e-05,0.453117845844018,0.555990751923218,-228.462673474528,"Low","Clumped"
"294","gk6eMjDNtUySn0U9wtR4",30,"lowStart_clump",FALSE,"12",TRUE,"male","turker",13,"07/13/2020","../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx","HiFreq",0.581168198652449,0.0365575598632784,4.07005006275926e-05,0.185948522222299,0.557706954702048,0.182119272550502,0.894204265881364,0.665915230787959,-225.096681383646,"Low","Clumped"
