ParticipantIdentifier,Age,Low Start/High Start,Clump/Even,NativeSpeaker,EngAoA,Bilingual,Gender,WorkerType,TimeToCompletion,CompletionDate,R,Rmin,Rmax,dprime,dmin,dmax,AUROC,File,Task Condition,Fit type
Fsm4xsL3xyfP3uUeFBtE,23,Low Start,Even,1,unknown,1,male,turker,13,13/07/2020,0.054205736842703,0,0.15,0.116528332600069,6.93889390390723E-17,0.411171152989423,0.558157610526859,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Fsm4xsL3xyfP3uUeFBtE_responses.xlsx,Sheet1,Conf
Rs3nqxEpxlhx64v5Tgdn,28,Low Start,Even,1,unknown,0,male,turker,14,13/07/2020,0.358389987713727,0.3,0.4,0.005269096120095,4.85722573273506E-17,0.86485510021365,0.680148284240782,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Rs3nqxEpxlhx64v5Tgdn_responses.xlsx,Sheet1,Conf
fOVJ0nYV8S8AQdOUSt3Q,30,Low Start,Clump,1,unknown,0,female,turker,23,13/07/2020,0.693971037018294,0.6,0.7,1.50485391950543E-06,1.31745911777413E-06,0.569609985464727,0.846985162844036,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx,Sheet1,Conf
xv5SkMFpL3NNn5fcqTOL,34,Low Start,Even,0,5,1,male,turker,18,13/07/2020,0.059175749953892,0,0.15,0.522631324864163,0.175842915673327,0.839518194533668,0.665201178415019,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\xv5SkMFpL3NNn5fcqTOL_responses.xlsx,Sheet1,Conf
brKsa3lhnOSooByTqaSi,24,Low Start,Even,0,4,1,male,turker,17,13/07/2020,0.042233804091943,0,0.25,0.889555195241259,0.477332313952444,1.15444852816524,0.7465066877289,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\brKsa3lhnOSooByTqaSi_responses.xlsx,Sheet1,Conf
usKwVqlsbBrkbBI56vcl,67,Low Start,Even,1,unknown,0,female,turker,19,13/07/2020,2.76671909676427E-07,0,0.15,0.248929829940035,3.73995675697328E-05,0.461900486194971,0.569860704352988,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\usKwVqlsbBrkbBI56vcl_responses.xlsx,Sheet1,Conf
YF2iVh3DUpa7xnsQ9q9v,58,Low Start,Even,1,unknown,0,female,turker,23,13/07/2020,0.491017572385248,0.4,0.6,3.39511872200611E-08,6.72210284154821E-08,0.393622945068097,0.745508363664873,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YF2iVh3DUpa7xnsQ9q9v_responses.xlsx,Sheet1,Conf
R2oJFjxMkh2gKbTM1LLR,36,High Start,Even,1,unknown,0,male,turker,9,13/07/2020,0.248042347980383,0.2,0.35,0.196016499895413,3.98221027014969E-05,0.517710216106711,0.665467785275176,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\R2oJFjxMkh2gKbTM1LLR_responses.xlsx,Sheet1,Conf
DQKtnphD9xuu9nDWQ4QK,45,Low Start,Even,1,unknown,1,female,turker,29,13/07/2020,0.309243422778224,0.25,0.35,5.40838088716694E-06,3.53324927588987E-06,0.481943433654084,0.654622389965679,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\DQKtnphD9xuu9nDWQ4QK_responses.xlsx,Sheet1,Conf
q94vWbqCi8agrdyg23JA,35,High Start,Even,0,11,1,female,turker,27,13/07/2020,0.419147577387948,0,0.6,0.537726543023011,2.35357297582666E-05,1.31667217062597,0.79560510599156,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\q94vWbqCi8agrdyg23JA_responses.xlsx,Sheet1,Conf
nv7mSUnQr47tb5FtkRLR,27,High Start,Even,1,unknown,0,male,turker,16,13/07/2020,0.343655238046523,0.2,0.45,3.93050963579408E-07,6.40238602624194E-07,0.38170419851563,0.671827306636527,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\nv7mSUnQr47tb5FtkRLR_responses.xlsx,Sheet1,Conf
s9Mp2ePm7CrQu54SRPuv,35,High Start,Even,1,unknown,0,male,turker,12,13/07/2020,0.519592745996968,0.35,0.6,0.384949522284733,5.16171451906233E-05,0.908668933651268,0.811327449937482,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\s9Mp2ePm7CrQu54SRPuv_responses.xlsx,Sheet1,Conf
uoSCiUAEQ7bdSfudxpHU,36,High Start,Clump,1,unknown,1,male,turker,16,13/07/2020,0.142510558297319,0,0.25,0.514407063489134,0.172443422861482,0.886510315913012,0.692996351571853,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\uoSCiUAEQ7bdSfudxpHU_responses.xlsx,Sheet1,Conf
vduwI0sxkup0yEpVu7MI,37,High Start,Clump,1,unknown,0,male,turker,23,13/07/2020,0.017877996309942,0,0.15,0.048378103159626,3.51050133549473E-06,0.276069001693373,0.52233931972635,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\vduwI0sxkup0yEpVu7MI_responses.xlsx,Sheet1,Conf
SEj4ImIGMkDeb2yBLKJT,37,High Start,Clump,0,5,1,male,turker,26,13/07/2020,3.70144844055317E-08,0,0.3,0.563777390992454,0.02942759130632,0.759760064561838,0.654924466282274,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\SEj4ImIGMkDeb2yBLKJT_responses.xlsx,Sheet1,Conf
9NKjDpjUgYbaskMUxY0E,39,High Start,Clump,0,5,1,male,turker,26,13/07/2020,0.338530412523682,0,0.5,0.507403214895999,3.53687911574874E-05,1.12305528191796,0.76195217966388,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\9NKjDpjUgYbaskMUxY0E_responses.xlsx,Sheet1,Conf
BnnwA7h5gxb7c2jKGDjl,32,High Start,Clump,1,unknown,0,male,turker,20,13/07/2020,1.1830548846284E-07,0,0.45,0.474012412964183,3.5526709634857E-05,0.713834111095731,0.631254116317314,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\BnnwA7h5gxb7c2jKGDjl_responses.xlsx,Sheet1,Conf
aJcrJ8M1IchvYCFKj7lp,30,High Start,Clump,1,unknown,0,female,turker,13,13/07/2020,0.039851568898602,0,0.15,2.94143799694217E-07,3.08850989678928E-07,0.193718104831757,0.519925566043923,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\aJcrJ8M1IchvYCFKj7lp_responses.xlsx,Sheet1,Conf
90DNbHPl7P8OyednEqux,28,High Start,Clump,1,unknown,0,male,turker,27,13/07/2020,0.209623336483535,0,0.5,1.26318481351307,0.701698364726318,1.66288217806897,0.853089800528646,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\90DNbHPl7P8OyednEqux_responses.xlsx,Sheet1,Conf
BEwXspCxVBrlwnnWoNNv,30,High Start,Clump,1,unknown,1,male,turker,21,13/07/2020,0.348247020815979,0.1,0.5,5.64930734163515E-07,3.87517670538843E-07,0.659189551873798,0.674123227797126,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\BEwXspCxVBrlwnnWoNNv_responses.xlsx,Sheet1,Conf
laipF08K1smwwNWX7HAR,31,High Start,Even,1,unknown,0,female,turker,18,13/07/2020,0.063690012349378,0,0.1,6.0944288196969E-07,6.39915026068174E-07,0.172708671918245,0.531844862237363,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\laipF08K1smwwNWX7HAR_responses.xlsx,Sheet1,Conf
xCp0T48eCHFnCiyP1bkU,30,High Start,Even,1,unknown,1,male,turker,20,13/07/2020,0.734541621902728,0.7,0.7,1.00947853052996E-05,9.27959857668487E-06,0.612960612116892,0.867271069695492,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\xCp0T48eCHFnCiyP1bkU_responses.xlsx,Sheet1,Conf
KOVJkLP3kOf5IoQXDEvS,26,High Start,Clump,1,unknown,0,female,turker,39,13/07/2020,0.241495257125257,0.15,0.35,1.09111449653502E-06,6.46544969473916E-07,0.345075895435915,0.620747506152477,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\KOVJkLP3kOf5IoQXDEvS_responses.xlsx,Sheet1,Conf
wpFmGJyMvJXPSmwqoa8i,56,High Start,Even,1,unknown,0,male,turker,29,13/07/2020,0.272437486368261,0,0.4,0.317270120857563,3.36764777428528E-05,0.812012350370298,0.700793340720335,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\wpFmGJyMvJXPSmwqoa8i_responses.xlsx,Sheet1,Conf
lAWHxHdOh5t5EReWhhIK,31,High Start,Even,1,unknown,1,female,turker,13,13/07/2020,0.701765485940492,0.7,0.7,7.95784948859361E-06,6.96688311784275E-06,0.313480360592817,0.850882924661869,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\lAWHxHdOh5t5EReWhhIK_responses.xlsx,Sheet1,Conf
BBQgWA4Em8oSWMLx6pD6,32,High Start,Even,1,unknown,1,female,turker,18,13/07/2020,0.535529849468547,0.35,0.6,1.04913771890489,0.59545723196029,1.50872131522582,0.893594993372474,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\BBQgWA4Em8oSWMLx6pD6_responses.xlsx,Sheet1,Conf
pkYmrOvDnA80ltrPd8th,25,High Start,Even,1,unknown,0,male,turker,22,13/07/2020,0.000148015930716,0,0.8,0.705163221752174,1.62131648385351E-05,1.03676795968426,0.691023899610756,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\pkYmrOvDnA80ltrPd8th_responses.xlsx,Sheet1,Conf
MQHuFL3RIHuYShLfw6Tq,62,Low Start,Even,1,unknown,0,female,turker,24,13/07/2020,0.209551546513362,0,0.35,0.839886269003367,0.417107125169362,1.2908387624335,0.781604266432263,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\MQHuFL3RIHuYShLfw6Tq_responses.xlsx,Sheet1,Conf
kwVFXc1lansrVDxnLrpM,31,Low Start,Even,1,unknown,0,female,turker,11,13/07/2020,0.204667462902112,0.04,0.3,0.34938524448347,3.78456365027435E-05,0.704527497518321,0.679931063924009,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\kwVFXc1lansrVDxnLrpM_responses.xlsx,Sheet1,Conf
86SWdPFJX1UrRk3KXIhK,37,Low Start,Even,1,unknown,0,male,turker,11,13/07/2020,0.149995852201544,0,0.3,1.0148861301436,0.575581486013755,1.43290475252633,0.798980660124425,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\86SWdPFJX1UrRk3KXIhK_responses.xlsx,Sheet1,Conf
qANLXidtveGqteAiHKqj,31,Low Start,Clump,1,unknown,1,male,turker,13,13/07/2020,0.456447207135956,0,0.6,1.05304330013131,0.529294407379631,1.68119731441228,0.875932407921807,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\qANLXidtveGqteAiHKqj_responses.xlsx,Sheet1,Conf
IpiW8E0lAQjdUEsYIBet,36,Low Start,Clump,1,unknown,1,male,turker,11,13/07/2020,0.1353816372262,0,0.35,0.689525458770823,0.229053555752953,1.0731470071015,0.729436510806471,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\IpiW8E0lAQjdUEsYIBet_responses.xlsx,Sheet1,Conf
4gycIiueXXKkAQ0sPtji,33,High Start,Even,1,unknown,0,male,turker,34,13/07/2020,4.489656867401E-06,0,0.15,0.591622183078578,0.229543715764617,0.813298197050141,0.66215197361525,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\4gycIiueXXKkAQ0sPtji_responses.xlsx,Sheet1,Conf
YWY6Qj3MSmk0QlldEBUU,25,High Start,Even,1,unknown,0,male,turker,31,13/07/2020,0.228597961784492,0,0.35,0.006987325869278,2.63907513351778E-05,0.446561416517896,0.615819126311325,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YWY6Qj3MSmk0QlldEBUU_responses.xlsx,Sheet1,Conf
p95f2GAcydLRO3IgtXV6,30,Low Start,Clump,1,unknown,0,male,turker,32,13/07/2020,7.34528036702082E-16,0,0.075,0.048598024305701,3.38149937773605E-05,0.295191921082977,0.51370626491301,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\p95f2GAcydLRO3IgtXV6_responses.xlsx,Sheet1,Conf
0dJglgq09qU4bHYDfkET,47,Low Start,Clump,1,unknown,0,female,turker,35,13/07/2020,1.47231412825146E-08,0,0.25,0.216577100733559,4.38214159841727E-05,0.580272052992633,0.560857019001971,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\0dJglgq09qU4bHYDfkET_responses.xlsx,Sheet1,Conf
jqgLnSiFfSU1Md6QiKPJ,32,Low Start,Even,0,7,1,female,volunteer,14,13/07/2020,0.256235429646027,0.01,0.5,0.431393933821071,6.7348667355108E-06,0.921102449870872,0.717244777584357,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\jqgLnSiFfSU1Md6QiKPJ_responses.xlsx,Sheet1,Conf
R4DA5Hg1wWIDB1635kn0,29,High Start,Clump,1,unknown,1,male,turker,17,13/07/2020,0.265730972797241,0,0.45,0.635415689484787,0.179636223168439,1.11896413595856,0.760183627846951,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\R4DA5Hg1wWIDB1635kn0_responses.xlsx,Sheet1,Conf
Haj0kheBS6F8QtdMi95i,40,Low Start,Even,1,unknown,1,male,volunteer,8,13/07/2020,0.3234759963875,0.15,0.4,0.942607161750326,0.552326801188066,1.34633351364333,0.829151595012066,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\Haj0kheBS6F8QtdMi95i_responses.xlsx,Sheet1,Conf
QTMg4pTB05wI5r0UOg07,27,Low Start,Clump,1,unknown,1,male,volunteer,16,13/07/2020,3.05936419614048E-06,0,0.4,0.556793674332176,4.1276893688145E-05,0.766729243938791,0.653104146047421,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\QTMg4pTB05wI5r0UOg07_responses.xlsx,Sheet1,Conf
YiriMmgQyWoVwuXDsAu7,34,High Start,Clump,0,10,1,female,volunteer,13,14/07/2020,1.67680818102913E-16,0,0.25,1.19858277846367,0.779515570505532,1.41945932412144,0.801648709441287,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\YiriMmgQyWoVwuXDsAu7_responses.xlsx,Sheet1,Conf
9MPVq5xRrEEViGom5moa,29,Low Start,Even,0,12,1,prefno,volunteer,11,14/07/2020,0.417444373425958,0,0.6,0.698999755131186,0.179681787656913,1.29421156285884,0.819082020087662,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\9MPVq5xRrEEViGom5moa_responses.xlsx,Sheet1,Conf
eNHPKmyfo0xeCsOHt8fo,40,High Start,Even,0,12,1,female,volunteer,16,14/07/2020,7.64766342411604E-06,0,0.5,0.530986779941113,3.87317429618964E-05,0.747968968982563,0.646344838370968,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\eNHPKmyfo0xeCsOHt8fo_responses.xlsx,Sheet1,Conf
MpcHswNRe4jGp7tg30Oh,24,Low Start,Clump,0,6,1,female,volunteer,15,14/07/2020,0.054329559863329,0,0.4,0.992143189150906,0.40884131106963,1.26733662394619,0.771639631796422,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\MpcHswNRe4jGp7tg30Oh_responses.xlsx,Sheet1,Conf
q076O9kSa6IuhQgK2T8k,36,High Start,Clump,1,unknown,1,male,volunteer,16,15/07/2020,0.370661406080898,0,0.5,1.01104323570909,0.43579125689164,1.70271481869817,0.850638390378768,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\q076O9kSa6IuhQgK2T8k_responses.xlsx,Sheet1,Conf
665rTvPXsHfxTWQva0Td,30,Low Start,Even,1,unknown,0,male,turker,13,20/07/2020,0.17398700225118,0.05,0.25,0.551609135296678,4.58356644946874E-05,1.07698524690031,0.71233980686779,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\665rTvPXsHfxTWQva0Td_responses.xlsx,Sheet1,Conf
O28BQaByq9cNLs4tBMwN,31,Low Start,Even,1,unknown,1,male,turker,11,20/07/2020,0.264990783716254,0,0.45,0.17533998218984,2.37833291359862E-05,0.668016790391984,0.668757536070135,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\O28BQaByq9cNLs4tBMwN_responses.xlsx,Sheet1,Conf
rMVoq5SUQkPgidDOX2WG,26,Low Start,Even,1,unknown,0,female,turker,13,20/07/2020,0.213284056351183,0.15,0.3,0.511180932954786,0.1805179192772,0.811331644018927,0.717664673490241,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\rMVoq5SUQkPgidDOX2WG_responses.xlsx,Sheet1,Conf
ThkoRClBrXn8oA7hp95a,31,Low Start,Even,1,unknown,0,female,turker,13,20/07/2020,0.109963255371488,0,0.2,0.162886274463471,2.15171855368673E-05,0.537331143167448,0.595787711609344,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\ThkoRClBrXn8oA7hp95a_responses.xlsx,Sheet1,Conf
s9xvqtm3mbesNQGC8rsJ,37,Low Start,Even,1,unknown,0,female,turker,13,20/07/2020,0.302583021601766,0.2,0.4,0.66100169288521,0.247968120388129,1.03210187103269,0.776751443877157,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\s9xvqtm3mbesNQGC8rsJ_responses.xlsx,Sheet1,Conf
OYqyDxALJwtWFO19KuiR,22,Low Start,Even,1,unknown,0,female,turker,17,20/07/2020,0.121039781851324,0,0.2,0.170643677605218,4.33794673439969E-05,0.571119341532635,0.602728257586753,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\OYqyDxALJwtWFO19KuiR_responses.xlsx,Sheet1,Conf
dpe9eGDmr3YvTipVN3Cv,44,Low Start,Even,1,unknown,0,male,turker,19,20/07/2020,0.390715024667064,0.3,0.45,0.253033121909207,4.39297158897304E-05,0.675666724004205,0.738616614414587,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\dpe9eGDmr3YvTipVN3Cv_responses.xlsx,Sheet1,Conf
a6d5HiN2MT67uLxuw77D,unknown,Low Start,Even,1,unknown,0,female,turker,16,20/07/2020,2.21607349812995E-05,0,0.04,1.26875868570148E-05,4.84622694416319E-06,0.158500159370853,0.500014372732349,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\a6d5HiN2MT67uLxuw77D_responses.xlsx,Sheet1,Conf
VrwHs4SrXXX93pGPJTcP,39,Low Start,Even,1,unknown,0,male,turker,11,20/07/2020,0.473711880891364,0.2,0.5,0.166270279897179,3.87082048960357E-05,0.731380729262962,0.761483852085974,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\VrwHs4SrXXX93pGPJTcP_responses.xlsx,Sheet1,Conf
N4QNxBuOE1UQSrldTWO6,29,High Start,Even,1,unknown,0,male,turker,11,20/07/2020,0,0,0.01,0,0,0.05683830066574,0.499999713348428,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\N4QNxBuOE1UQSrldTWO6_responses.xlsx,Sheet1,Conf
aknEH1A6P6TPkt4UtWP4,27,Low Start,Even,1,unknown,0,male,turker,24,20/07/2020,0.049099776418013,0,0.15,0.16948303392465,3.85891219511825E-05,0.446982633522627,0.56990381121988,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\aknEH1A6P6TPkt4UtWP4_responses.xlsx,Sheet1,Conf
bemm0iU4kWxNLDOLRuwt,24,High Start,Even,1,unknown,0,female,turker,11,20/07/2020,0.068650868155721,0.01,0.1,0.214711603113574,4.52432773724881E-05,0.623278346936156,0.590520079033609,\\campus\rdw\ion02\02\smulderslab\Memory ROC\Georgia data\Christine test data\bemm0iU4kWxNLDOLRuwt_responses.xlsx,Sheet1,Conf
