"","ParticipantIdentifier","Age","ClumpCondition","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"292","mTALblLg1AgTWJgnbP12",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","TRUE","unknown",33,"4/30/2021","../data/mTALblLg1AgTWJgnbP12_responses_words.xlsx","AllFreq",0.625466405592761,0.254035502494596,4.0707398737682e-05,0.467469818523378,0.578247247800314,0.0211854024881858,1.0682126146111,0.745287117453245,-377.53493097622,"High","Clumped"
"293","mTALblLg1AgTWJgnbP12",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","TRUE","unknown",33,"4/30/2021","../data/mTALblLg1AgTWJgnbP12_responses_words.xlsx","LoFreq",0.614482200997372,0.215972381188669,4.07049296826242e-05,0.480425227377582,0.484340729977438,8.14196821847683e-05,1.01040353119913,0.71296202074609,-281.432162484622,"High","Clumped"
"294","mTALblLg1AgTWJgnbP12",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","TRUE","unknown",33,"4/30/2021","../data/mTALblLg1AgTWJgnbP12_responses_words.xlsx","HiFreq",0.63701759967671,0.285887694946305,4.06968323670624e-05,0.58212205051788,0.706089965427583,8.13844349004739e-05,1.30375681306692,0.779354139336192,-270.692707779553,"High","Clumped"
"295","MWxbH8rxQuAPfEH5ACeu",34,"clumped","high_clumped_picsFirst","FALSE","5","TRUE","male",34,"6/23/2021","../data/MWxbH8rxQuAPfEH5ACeu_responses_words.xlsx","LoFreq",0.680848770636658,0.555828767488443,4.06946308450358e-05,0.841485498091438,0.855278160331689,8.14441599091448e-05,1.74238676449982,0.878710544213845,-271.40510385,"High","Clumped"
"296","MWxbH8rxQuAPfEH5ACeu",34,"clumped","high_clumped_picsFirst","FALSE","5","TRUE","male",34,"6/23/2021","../data/MWxbH8rxQuAPfEH5ACeu_responses_words.xlsx","HiFreq",0.700902036924163,0.697757976898339,4.06925865956338e-05,0.867232857079043,0.552186911392112,8.13976682864761e-05,1.74072209007524,0.894684825311742,-269.146094901292,"High","Clumped"
"297","MWxbH8rxQuAPfEH5ACeu",34,"clumped","high_clumped_picsFirst","FALSE","5","TRUE","male",34,"6/23/2021","../data/MWxbH8rxQuAPfEH5ACeu_responses_words.xlsx","AllFreq",0.690512910732195,0.634236060616428,4.06939859479986e-05,0.830889749310657,0.70813984414329,8.13866011956433e-05,1.66294209972557,0.887104689490116,-330.891522231058,"High","Clumped"
"298","n9uPnkWD0vmgNm6naU1C",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/24/2021","../data/n9uPnkWD0vmgNm6naU1C_responses_words.xlsx","AllFreq",0.525257675014018,0,4.0695800914055e-05,0.169140883258277,0.0710918047573306,3.13384721580352e-05,0.271487225209028,0.520009401518109,-402.785470435189,"Low","Even"
"299","n9uPnkWD0vmgNm6naU1C",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/24/2021","../data/n9uPnkWD0vmgNm6naU1C_responses_words.xlsx","LoFreq",0.512191072356472,0.0160941169078999,4.06960849941146e-05,0.205183835181882,0,3.13384721580352e-05,0.249564025700818,0.508014877491405,-311.701195324557,"Low","Even"
"300","n9uPnkWD0vmgNm6naU1C",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/24/2021","../data/n9uPnkWD0vmgNm6naU1C_responses_words.xlsx","HiFreq",0.539344133217128,0,4.0693501560993e-05,0.198790413375345,0.138947107759029,3.13384721580352e-05,0.389871968996921,0.53909090328807,-297.243340318804,"Low","Even"
"301","nFYws8ax4AhpEmS8eSql",37,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/nFYws8ax4AhpEmS8eSql_responses_words.xlsx","HiFreq",0.51304793838699,0,4.57641440819588e-05,0.132419471059007,0,3.13384721580352e-05,0.2399987877849,0.499968328757859,-223.841146113109,"High","Even"
"302","nFYws8ax4AhpEmS8eSql",37,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/nFYws8ax4AhpEmS8eSql_responses_words.xlsx","LoFreq",0.54255826500048,0,4.12380262929964e-05,0.281035599710393,0.111593245290621,3.13384721580352e-05,0.393532759273714,0.531407200875947,-230.511714972486,"High","Even"
"303","nFYws8ax4AhpEmS8eSql",37,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/nFYws8ax4AhpEmS8eSql_responses_words.xlsx","AllFreq",0.52716320526315,0,4.06992488095544e-05,0.14739655975488,0.0311035101015112,3.13384721580352e-05,0.260670169710571,0.508739611875171,-300.534255887088,"High","Even"
"304","nOfdtUX0g5qStY0wvXTq",46,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"5/25/2021","../data/nOfdtUX0g5qStY0wvXTq_responses_words.xlsx","HiFreq",0.61812292164268,0,4.07815467229216e-05,0.402560094671273,1.04156195432328,0.371414760904774,1.29289920198169,0.769033953052258,-294.2520220303,"Low","Even"
"305","nOfdtUX0g5qStY0wvXTq",46,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"5/25/2021","../data/nOfdtUX0g5qStY0wvXTq_responses_words.xlsx","AllFreq",0.665751070203896,0.144256703799505,4.07160343906038e-05,0.552049273372953,1.25044549696297,0.523801981661859,1.59007679603892,0.83849855445078,-371.501180060795,"Low","Even"
"306","nOfdtUX0g5qStY0wvXTq",46,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",26,"5/25/2021","../data/nOfdtUX0g5qStY0wvXTq_responses_words.xlsx","LoFreq",0.730902203571986,0.422301465435163,4.07067265789099e-05,0.826205700201749,1.44219641623456,0.0253909769601879,2.11338043698459,0.910562096692729,-256.170638004903,"Low","Even"
"307","NTPlUiAUhHfKjg05W2Hs",24,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","female",25,"6/15/2021","../data/NTPlUiAUhHfKjg05W2Hs_responses_words.xlsx","AllFreq",0.560891036489011,0.310043860836419,4.0862263510467e-05,0.435182002825856,0.0680144848822449,3.13384721580352e-05,0.65797668666884,0.668209647866661,-438.562636465499,"Low","Clumped"
"308","NTPlUiAUhHfKjg05W2Hs",24,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","female",25,"6/15/2021","../data/NTPlUiAUhHfKjg05W2Hs_responses_words.xlsx","LoFreq",0.59486383714875,0.293331633108091,4.07119852942353e-05,0.590677356579055,0.443605185516623,3.13384721580352e-05,1.01554699960025,0.73358582652736,-317.013691814451,"Low","Clumped"
"309","NTPlUiAUhHfKjg05W2Hs",24,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","female",25,"6/15/2021","../data/NTPlUiAUhHfKjg05W2Hs_responses_words.xlsx","HiFreq",0.531139315691235,0.195330911389142,4.07134842836906e-05,0.330100635895245,0,3.13384721580352e-05,0.468418426076175,0.59762759808018,-335.206281478144,"Low","Clumped"
"310","o1yc8j7C9V67QPNPsyD1",36,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",36,"6/8/2021","../data/o1yc8j7C9V67QPNPsyD1_responses_words.xlsx","HiFreq",0.642071734934689,0.367473878585661,4.07010402043421e-05,0.682508858331554,0.704947583259927,8.14622914952181e-05,1.41076700489977,0.804366949530049,-257.446307408039,"Low","Clumped"
"311","o1yc8j7C9V67QPNPsyD1",36,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",36,"6/8/2021","../data/o1yc8j7C9V67QPNPsyD1_responses_words.xlsx","AllFreq",0.607091394472718,0.230161107588652,4.07709823107855e-05,0.541084717785941,0.66365103631585,8.16464182051404e-05,1.1495534123715,0.753960689380165,-354.845603621955,"Low","Clumped"
"312","o1yc8j7C9V67QPNPsyD1",36,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",36,"6/8/2021","../data/o1yc8j7C9V67QPNPsyD1_responses_words.xlsx","LoFreq",0.576652641457258,0.122900835760666,4.07098936666096e-05,0.477557795165661,0.591583123462707,8.1395049437838e-05,1.00519570227941,0.703556745107562,-268.790605078696,"Low","Clumped"
"313","oDno4iCdPVwDYXiH6IlC",31,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",23,"6/23/2021","../data/oDno4iCdPVwDYXiH6IlC_responses_words.xlsx","AllFreq",0.666230211286347,0.591392954807862,0.234152963940519,0.732634251101836,0.416272212415998,8.14686041813416e-05,1.11097538002735,0.842912142287787,-351.135196158037,"High","Clumped"
"314","oDno4iCdPVwDYXiH6IlC",31,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",23,"6/23/2021","../data/oDno4iCdPVwDYXiH6IlC_responses_words.xlsx","LoFreq",0.805532443201855,0.897150541796913,4.06958738081838e-05,0.964202174329683,0.490991623404843,8.14172852457689e-05,2.32269978712144,0.962442851008745,-222.461480044859,"High","Clumped"
"315","oDno4iCdPVwDYXiH6IlC",31,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",23,"6/23/2021","../data/oDno4iCdPVwDYXiH6IlC_responses_words.xlsx","HiFreq",0.595705723241736,0.294306875029041,4.07101803108644e-05,0.520682418506591,0.390039666391657,8.14557281277266e-05,0.994798240173163,0.723751391415135,-291.160209982858,"High","Clumped"
"316","oF0aWIKbcQTpaVOBIHMn",61,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",27,"6/2/2021","../data/oF0aWIKbcQTpaVOBIHMn_responses_words.xlsx","LoFreq",0.663239484828864,0.668751987995512,4.07002996088469e-05,0.809674517649641,0.286555940880664,8.15334029260409e-05,1.48158292360654,0.860901722855488,-278.579640635954,"Low","Even"
"317","oF0aWIKbcQTpaVOBIHMn",61,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",27,"6/2/2021","../data/oF0aWIKbcQTpaVOBIHMn_responses_words.xlsx","HiFreq",0.562961494822048,0,4.19468499917431e-05,0.412683261034227,0.591088370457945,8.14569387006521e-05,0.839768029201018,0.661906836462094,-306.442731020933,"Low","Even"
"318","oF0aWIKbcQTpaVOBIHMn",61,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",27,"6/2/2021","../data/oF0aWIKbcQTpaVOBIHMn_responses_words.xlsx","AllFreq",0.606959370505137,0.305727320047825,4.07264405332335e-05,0.587619993086488,0.560561957389514,8.14215819850803e-05,1.10140999642083,0.759739191591962,-389.80968754378,"Low","Even"
"319","OFH22JDLTGnsUIsQ4sut",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/OFH22JDLTGnsUIsQ4sut_responses_words.xlsx","HiFreq",0.467169662262677,0,4.069178157139e-05,0.103904862089616,0,3.13384721580352e-05,0.111386279883162,0.499968328757859,-298.340771168108,"Low","Even"
"320","OFH22JDLTGnsUIsQ4sut",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/OFH22JDLTGnsUIsQ4sut_responses_words.xlsx","AllFreq",0.488456096429672,0,4.76033010326411e-05,0.118801497078849,0,3.13384721580352e-05,0.141367314037087,0.499968328757859,-389.048477932661,"Low","Even"
"321","OFH22JDLTGnsUIsQ4sut",32,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",22,"6/11/2021","../data/OFH22JDLTGnsUIsQ4sut_responses_words.xlsx","LoFreq",0.512191072356472,0,4.06920040588452e-05,0.245799476282596,0.0744106836972645,3.13384721580352e-05,0.330057674708,0.520944145023805,-283.351390419345,"Low","Even"
"322","ohAs1QtS6tk4rgeQ64cA",33,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",22,"6/23/2021","../data/ohAs1QtS6tk4rgeQ64cA_responses_words.xlsx","HiFreq",0.513739630122927,0,4.06945879733449e-05,0.129187361515563,0.159445242556466,8.14195522605413e-05,0.415264080390866,0.54483933769734,-282.096394475492,"High","Even"
"323","ohAs1QtS6tk4rgeQ64cA",33,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",22,"6/23/2021","../data/ohAs1QtS6tk4rgeQ64cA_responses_words.xlsx","AllFreq",0.577849927229181,0.229445896109759,4.0698166381222e-05,0.425235476741974,0.43174395076207,8.20969914132566e-05,0.87739346023858,0.707053208242087,-372.232723110863,"High","Even"
"324","ohAs1QtS6tk4rgeQ64cA",33,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",22,"6/23/2021","../data/ohAs1QtS6tk4rgeQ64cA_responses_words.xlsx","LoFreq",0.674380363628643,0.539698906026376,4.06913325456771e-05,0.788799809448967,0.828301698488161,8.14727225632723e-05,1.66636440523976,0.871387161038001,-251.464782159289,"High","Even"
"325","OLR9jwHSnNnf16k8oSfr",35,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",37,"6/3/2021","../data/OLR9jwHSnNnf16k8oSfr_responses_words.xlsx","AllFreq",0.465357098727964,0,6.9224336908857e-05,0.0798315216009196,0,3.13384721580352e-05,0.0954436424989121,0.499968328757859,-369.808874914201,"High","Clumped"
"326","OLR9jwHSnNnf16k8oSfr",35,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",37,"6/3/2021","../data/OLR9jwHSnNnf16k8oSfr_responses_words.xlsx","HiFreq",0.445112787099788,0,6.60408543905442e-05,0.0695622042605088,0,3.13384721580352e-05,0.0818966132032306,0.499968328757859,-280.706544113722,"High","Clumped"
"327","OLR9jwHSnNnf16k8oSfr",35,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","male",37,"6/3/2021","../data/OLR9jwHSnNnf16k8oSfr_responses_words.xlsx","LoFreq",0.487745333582097,0,4.06983363779333e-05,0.224997495054541,0,3.13384721580352e-05,0.251605588433926,0.499968328757859,-272.6713524375,"High","Clumped"
"328","OpFQyqmstvodUY56BwE3",35,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",40,"6/18/2021","../data/OpFQyqmstvodUY56BwE3_responses_words.xlsx","AllFreq",0.40923144187218,0,6.88542877343315e-05,0.0504284527695477,0,3.13384721580352e-05,0.050378518085161,0.499968328757859,-319.285596784228,"Low","Clumped"
"329","OpFQyqmstvodUY56BwE3",35,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",40,"6/18/2021","../data/OpFQyqmstvodUY56BwE3_responses_words.xlsx","LoFreq",0.398054242144553,0,6.60408543905442e-05,0.0552511000830075,0,3.13384721580352e-05,0.055649816578543,0.499968328757859,-235.651285899043,"Low","Clumped"
"330","OpFQyqmstvodUY56BwE3",35,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",40,"6/18/2021","../data/OpFQyqmstvodUY56BwE3_responses_words.xlsx","HiFreq",0.421179908560589,0,5.63524286150077e-05,0.114754775001866,0,3.13384721580352e-05,0.105227494471477,0.499968328757859,-221.656824390453,"Low","Clumped"
"331","OUo2jhJqLdXDHDaBdigc",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/16/2021","../data/OUo2jhJqLdXDHDaBdigc_responses_words.xlsx","AllFreq",0.475477455615874,0,6.60408543905442e-05,0.072082997334383,0,3.13384721580352e-05,0.199683662377869,0.499968328757859,-113.909023736959,"High","Even"
"332","OUo2jhJqLdXDHDaBdigc",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/16/2021","../data/OUo2jhJqLdXDHDaBdigc_responses_words.xlsx","LoFreq",0.439051469971218,0,6.60408543905442e-05,0.0667695436169224,0,3.13384721580352e-05,0.184270957376467,0.499968328757859,-84.1859523873923,"High","Even"
"333","OUo2jhJqLdXDHDaBdigc",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/16/2021","../data/OUo2jhJqLdXDHDaBdigc_responses_words.xlsx","HiFreq",0.532685967539692,0.0139235014442392,6.60408543905442e-05,0.167768204275171,0,3.13384721580352e-05,0.428278758805931,0.506929638505881,-82.2005283332273,"High","Even"
"334","oW2xPU8RJSFCRhF5swyu",38,"even","high_even_wordsFirst","FALSE","5","TRUE","male",27,"6/3/2021","../data/oW2xPU8RJSFCRhF5swyu_responses_words.xlsx","HiFreq",0.588180927326903,0.118849456315126,4.07074297476438e-05,0.725230224377666,0.47562891459444,8.15005772875323e-05,0.839033450189735,0.675373805470826,-261.708516518505,"High","Even"
"335","oW2xPU8RJSFCRhF5swyu",38,"even","high_even_wordsFirst","FALSE","5","TRUE","male",27,"6/3/2021","../data/oW2xPU8RJSFCRhF5swyu_responses_words.xlsx","AllFreq",0.600896524291784,0.135963781797542,4.10047098337179e-05,0.73292979802812,0.544399890767889,8.14525864739835e-05,0.859923410778714,0.697370483408577,-313.295550421178,"High","Even"
"336","oW2xPU8RJSFCRhF5swyu",38,"even","high_even_wordsFirst","FALSE","5","TRUE","male",27,"6/3/2021","../data/oW2xPU8RJSFCRhF5swyu_responses_words.xlsx","LoFreq",0.615027217615989,0.155206250916417,4.07010307434893e-05,0.809504391042869,0.621087443850436,8.14100051925887e-05,1.02340226181797,0.720878596929197,-250.705491667684,"High","Even"
"337","PAgVaPXDtypuQX5JKjw2",26,"even","high_even_wordsFirst","TRUE","unknown","TRUE","male",28,"6/3/2021","../data/PAgVaPXDtypuQX5JKjw2_responses_words.xlsx","LoFreq",0.696271534245625,0.409988655759492,0.207626734246774,0.561229775391416,0.9635163864923,0.204848838014842,1.57176440862386,0.853554033456021,-160.803453350715,"High","Even"
"338","PAgVaPXDtypuQX5JKjw2",26,"even","high_even_wordsFirst","TRUE","unknown","TRUE","male",28,"6/3/2021","../data/PAgVaPXDtypuQX5JKjw2_responses_words.xlsx","AllFreq",0.615598694123491,0.215809823307779,0.0970626187073169,0.317193588110633,0.737348727288538,0.305172959166812,1.11992300014259,0.763777560486687,-234.955631481363,"High","Even"
"339","PAgVaPXDtypuQX5JKjw2",26,"even","high_even_wordsFirst","TRUE","unknown","TRUE","male",28,"6/3/2021","../data/PAgVaPXDtypuQX5JKjw2_responses_words.xlsx","HiFreq",0.553854996272548,0.0362340271723932,4.06919154443779e-05,0.129019219967278,0.590018207913534,0.141384647197028,0.999520930992483,0.67388672644347,-139.676528017057,"High","Even"
"340","PbD5og9Etn7NURTngwRg",45,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",40,"6/23/2021","../data/PbD5og9Etn7NURTngwRg_responses_words.xlsx","HiFreq",0.511480337936064,0.0574912179905513,4.07003605578535e-05,0.271989090084717,0.010879041905767,3.13384721580352e-05,0.31679521511726,0.531603878756869,-302.550852461721,"High","Clumped"
"341","PbD5og9Etn7NURTngwRg",45,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",40,"6/23/2021","../data/PbD5og9Etn7NURTngwRg_responses_words.xlsx","LoFreq",0.511480337936064,0.12624938188763,4.07007067684732e-05,0.325006430110082,0,3.13384721580352e-05,0.324975807156635,0.56308902122737,-306.297584481754,"High","Clumped"
"342","PbD5og9Etn7NURTngwRg",45,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",40,"6/23/2021","../data/PbD5og9Etn7NURTngwRg_responses_words.xlsx","AllFreq",0.511480337936064,0.0976991023386447,4.07540487802691e-05,0.259588747092975,0,3.13384721580352e-05,0.27382666363788,0.548814785675404,-405.995482770223,"High","Clumped"
"343","plsl93K7TfAeturqGlp3",59,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",38,"6/3/2021","../data/plsl93K7TfAeturqGlp3_responses_words.xlsx","AllFreq",0.75969338569621,0.600633235048838,0.269231186019257,0.7103515562771,1.52036471388592,1.00704597861166,2.10751273532086,0.943021223931737,-258.84298473298,"High","Clumped"
"344","plsl93K7TfAeturqGlp3",59,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",38,"6/3/2021","../data/plsl93K7TfAeturqGlp3_responses_words.xlsx","HiFreq",0.814836173630511,0.750109041903054,0.36752789105055,0.877242014513601,1.66467649871048,0.445825816292649,2.52611218977929,0.969349930846647,-171.73291414414,"High","Clumped"
"345","plsl93K7TfAeturqGlp3",59,"clumped","high_clumped_picsFirst","TRUE","unknown","FALSE","female",38,"6/3/2021","../data/plsl93K7TfAeturqGlp3_responses_words.xlsx","LoFreq",0.721215662541454,0.46107882261194,4.06956847294241e-05,0.619315965659194,1.46063514549792,0.861642756163516,2.22701888063765,0.918168702990897,-200.921721453988,"High","Clumped"
"346","pMwm6wJqq68tgxB93q6v",27,"clumped","high_clumped_wordsFirst","TRUE","unknown","TRUE","male",32,"6/10/2021","../data/pMwm6wJqq68tgxB93q6v_responses_words.xlsx","LoFreq",0.57852503164213,0.230501157759066,4.06907926553134e-05,0.453237848742654,0.410845249574695,8.13963669936236e-05,0.989104351266058,0.703117728692632,-285.621741053068,"High","Clumped"
"347","pMwm6wJqq68tgxB93q6v",27,"clumped","high_clumped_wordsFirst","TRUE","unknown","TRUE","male",32,"6/10/2021","../data/pMwm6wJqq68tgxB93q6v_responses_words.xlsx","AllFreq",0.569429715144906,0.23437715402963,4.06963667439114e-05,0.390327262044181,0.284499081380683,8.15532153432808e-05,0.820870504867637,0.678160984831266,-395.228308787753,"High","Clumped"
"348","pMwm6wJqq68tgxB93q6v",27,"clumped","high_clumped_wordsFirst","TRUE","unknown","TRUE","male",32,"6/10/2021","../data/pMwm6wJqq68tgxB93q6v_responses_words.xlsx","HiFreq",0.56058408353465,0.229346154503884,4.07000246893169e-05,0.38887783998284,0.177024037993544,8.1428456123663e-05,0.783851503799524,0.653006538932004,-288.752596183562,"High","Clumped"
"349","PsGlnXiBHuIJbyiKSd0y",30,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",39,"6/24/2021","../data/PsGlnXiBHuIJbyiKSd0y_responses_words.xlsx","HiFreq",0.701137909222325,0.758532772628089,4.07001383025057e-05,0.938876281527939,0.571981519313825,8.14131859204765e-05,1.83671384062067,0.917082283104719,-198.697694488662,"Low","Clumped"
"350","PsGlnXiBHuIJbyiKSd0y",30,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",39,"6/24/2021","../data/PsGlnXiBHuIJbyiKSd0y_responses_words.xlsx","AllFreq",0.600896524291784,0.664086930360074,0.166531824011077,0.762183370561186,0,8.14130588876498e-05,0.774210469567951,0.831990761480483,-278.0211160813,"Low","Clumped"
"351","PsGlnXiBHuIJbyiKSd0y",30,"clumped","low_clumped_wordsFirst","TRUE","unknown","FALSE","male",39,"6/24/2021","../data/PsGlnXiBHuIJbyiKSd0y_responses_words.xlsx","LoFreq",0.546615873919563,0.4687486314725,4.0714563425736e-05,0.630831867532362,0,3.13384721580352e-05,0.652854728761448,0.734327798643335,-243.521545700651,"Low","Clumped"
"352","PTxmXhU2E0w2VgAjti3f",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",29,"6/2/2021","../data/PTxmXhU2E0w2VgAjti3f_responses_words.xlsx","LoFreq",0.441677551454177,0,6.60408543905442e-05,0.109436321464793,0,3.13384721580352e-05,0.132551199126196,0.499968328757859,-227.477524300566,"Low","Even"
"353","PTxmXhU2E0w2VgAjti3f",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",29,"6/2/2021","../data/PTxmXhU2E0w2VgAjti3f_responses_words.xlsx","AllFreq",0.471655761216425,0,6.60408543905442e-05,0.0700836862538333,0,3.13384721580352e-05,0.141537576286901,0.499968328757859,-292.931885934202,"Low","Even"
"354","PTxmXhU2E0w2VgAjti3f",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",29,"6/2/2021","../data/PTxmXhU2E0w2VgAjti3f_responses_words.xlsx","HiFreq",0.507881844619078,0,6.60408543905442e-05,0.0820153318702182,0,3.13384721580352e-05,0.291209056621138,0.499968328757859,-205.831499096427,"Low","Even"
"355","pySvfj4GR52uNe5bTCXb",46,"even","high_even_wordsFirst","TRUE","unknown","FALSE","male",37,"6/11/2021","../data/pySvfj4GR52uNe5bTCXb_responses_words.xlsx","HiFreq",0.544418730468351,0,4.06980321325106e-05,0.545242220056386,0.317975199019658,3.13384721580352e-05,0.606648724671006,0.588887798900032,-236.835645452753,"High","Even"
"356","pySvfj4GR52uNe5bTCXb",46,"even","high_even_wordsFirst","TRUE","unknown","FALSE","male",37,"6/11/2021","../data/pySvfj4GR52uNe5bTCXb_responses_words.xlsx","AllFreq",0.507881844619078,0,4.08859126966892e-05,0.350262466545844,0.12764811516211,3.13384721580352e-05,0.347966504400012,0.535918636924634,-326.512760699844,"High","Even"
"357","pySvfj4GR52uNe5bTCXb",46,"even","high_even_wordsFirst","TRUE","unknown","FALSE","male",37,"6/11/2021","../data/pySvfj4GR52uNe5bTCXb_responses_words.xlsx","LoFreq",0.47830189819615,0,4.06902272554395e-05,0.253395287375035,0,3.13384721580352e-05,0.229246494851063,0.499968328757859,-259.340922800968,"High","Even"
"358","q9KGMymd4WYqEP8cWPiq",47,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",23,"6/15/2021","../data/q9KGMymd4WYqEP8cWPiq_responses_words.xlsx","HiFreq",0.58141854143696,0.133149736490017,4.06965517287309e-05,0.710851775661728,0.532658546576742,8.13952945408522e-05,0.970458193044779,0.693717048574399,-189.571683933434,"Low","Clumped"
"359","q9KGMymd4WYqEP8cWPiq",47,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",23,"6/15/2021","../data/q9KGMymd4WYqEP8cWPiq_responses_words.xlsx","LoFreq",0.493047615905652,0,4.06986911483015e-05,0.267018442005461,0,3.13384721580352e-05,0.274574033478476,0.499968328757859,-217.444800070547,"Low","Clumped"
"360","q9KGMymd4WYqEP8cWPiq",47,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",23,"6/15/2021","../data/q9KGMymd4WYqEP8cWPiq_responses_words.xlsx","AllFreq",0.530944475019623,0.197058872545012,4.07113392524309e-05,0.448741433023641,0.0858599868111299,3.13384721580352e-05,0.501870530542887,0.617922116180125,-268.629227861033,"Low","Clumped"
"361","QaSAOCb93GeKWST0V2jh",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",34,"5/24/2021","../data/QaSAOCb93GeKWST0V2jh_responses_words.xlsx","HiFreq",0.499968328757859,0,6.60408543905442e-05,0.0549850283400313,0,3.13384721580352e-05,0.297468667091799,0.499968328757859,-202.40334420345,"High","Even"
"362","QaSAOCb93GeKWST0V2jh",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",34,"5/24/2021","../data/QaSAOCb93GeKWST0V2jh_responses_words.xlsx","LoFreq",0.499968328757859,0,6.60408543905442e-05,0.0440241498664234,0,3.13384721580352e-05,0.24796723091745,0.499968328757859,-198.658076809031,"High","Even"
"363","QaSAOCb93GeKWST0V2jh",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",34,"5/24/2021","../data/QaSAOCb93GeKWST0V2jh_responses_words.xlsx","AllFreq",0.499968328757859,0,6.60408543905442e-05,0.0264746245285298,0,3.13384721580352e-05,0.218102663224459,0.499968328757859,-263.972362181988,"High","Even"
"364","qEW8vgx2ks5DoxSQ8iCO",31,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","male",25,"6/3/2021","../data/qEW8vgx2ks5DoxSQ8iCO_responses_words.xlsx","HiFreq",0.478656957426665,0,4.06958733264147e-05,0.176015898363674,0.0211496442815344,3.13384721580352e-05,0.275537321823867,0.505932864989063,-281.99338839676,"Low","Clumped"
"365","qEW8vgx2ks5DoxSQ8iCO",31,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","male",25,"6/3/2021","../data/qEW8vgx2ks5DoxSQ8iCO_responses_words.xlsx","LoFreq",0.468710745225962,0,6.62845443283535e-05,0.100222458467084,0,3.13384721580352e-05,0.153216884658694,0.499968328757859,-284.234791403424,"Low","Clumped"
